Time;AMF_UE_NGAP_ID;ip_source;procedureCode;EPD;spare;SecHdr;Type;NAS_KSI;5GSRegType;5GSID;UESecCap;PayloadContainerType;PayloadContainer;RES;Seqn;EPD_2;spare_2;SecHdr_2;NASSecAlgo;EPD_3;spare_3;SecHdr_3;Type_2;5GMMCause;Label
13.397615;58;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.397747;58;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
13.568753;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.578099;59;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.578263;59;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.579634;59;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
13.579827;59;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
13.602358;59;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.602689;59;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.602789;59;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
13.768746;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.779622;60;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.779824;60;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.781326;60;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
13.781493;60;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
13.800264;60;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.800543;60;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.800633;60;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
13.968776;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.981545;61;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.981752;61;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
13.983024;61;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
13.983183;61;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
13.995768;61;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.996092;61;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
13.996188;61;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
14.168761;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.18683;62;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.187;62;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.18843;62;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
14.188596;62;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
14.203184;62;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.203464;62;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.203558;62;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
14.368736;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.386282;63;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.386442;63;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.387752;63;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
14.387954;63;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
14.411948;63;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.412223;63;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.41231;63;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
14.568737;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.570483;64;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.570684;64;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.572015;64;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
14.572176;64;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
14.576433;64;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.57676;64;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.576852;64;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
14.768768;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.790036;65;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.790204;65;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.791491;65;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
14.791699;65;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
14.801932;65;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.802205;65;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.802298;65;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
14.968768;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.976873;66;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.977048;66;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
14.978602;66;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
14.978821;66;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
14.991732;66;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.992066;66;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
14.992159;66;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
15.168968;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.172869;67;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.173051;67;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.174388;67;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
15.174558;67;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
15.179067;67;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.179358;67;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.179454;67;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
15.368768;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.370642;68;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.370864;68;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.37225;68;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
15.372425;68;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
15.377209;68;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.377485;68;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.37758;68;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
15.568756;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.576356;69;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.576519;69;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.577891;69;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
15.578061;69;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
15.5888;69;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.589076;69;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.589166;69;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
15.768763;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.783788;70;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.784003;70;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.785577;70;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
15.785786;70;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
15.798348;70;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.79863;70;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
15.798771;70;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
15.968766;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.980952;71;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.981128;71;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
15.982659;71;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
15.982872;71;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.00489;71;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.005175;71;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.005265;71;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
16.168749;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.1908;72;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.190969;72;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.192458;72;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
16.192624;72;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.210768;72;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.211047;72;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.211134;72;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
16.368741;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.384751;73;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.384919;73;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.386253;73;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
16.386418;73;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.395561;73;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.39604;73;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.396156;73;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
16.568788;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.572589;74;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.572799;74;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.573741;74;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
16.573894;74;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.585925;74;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.586199;74;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.586293;74;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
16.768841;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.788924;75;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.789106;75;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.790436;75;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
16.790604;75;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.809037;75;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.809364;75;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.80946;75;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
16.968776;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.975666;76;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.975864;76;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
16.977437;76;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
16.97761;76;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
16.996263;76;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.996543;76;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
16.996635;76;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
17.168785;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.172372;77;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.172549;77;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.174048;77;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
17.174218;77;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
17.180999;77;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
17.181284;77;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
17.181377;77;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
17.368754;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.380816;78;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.38099;78;20.0.2.10;46;126;0;0;87;-1;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.382456;78;20.0.20.10;4;126;0;3;93;0;-1;-1;2;-1;-1;-1;0;126;0;0;0;-1;-1;-1;-1;-1;valid
17.382623;78;20.0.2.10;46;126;0;4;94;7;1;1;2;1;-1;-1;0;126;0;0;-1;126;0;0;65;-1;valid
17.39411;78;20.0.20.10;14;126;0;2;66;-1;-1;2;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
17.394388;78;20.0.2.10;46;126;0;2;67;-1;-1;-1;-1;-1;-1;-1;1;126;0;0;-1;-1;-1;-1;-1;-1;valid
17.394479;78;20.0.2.10;46;126;0;2;103;-1;-1;-1;-1;1;8;-1;2;126;0;0;-1;46;-1;-1;-1;-1;valid
17.568747;-1;20.0.2.10;15;126;0;0;65;7;1;1;2;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
17.575942;79;20.0.20.10;4;126;0;0;86;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;valid
